Date,Rain,T_max,T_min,Tourism,Travel_index,Travel,Bus & Rail,Tourist Destinations,Travel Agencies,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_5,Tourist Arrivals
2018-04-01,-0.3970046842699052,-0.0866867311331855,-0.0866867311331855,-0.4777322198393788,-0.2689942436274655,0.3652310798020908,0.5932073145669586,-0.008615479029317,0,234757.015625,198592.3828125,241291.75,199381.921875,128541.46875,305202.5234375
2018-05-01,-0.3970046842699052,0.7226379104097493,0.7226379104097493,-0.4152102179140909,-0.1050758764169786,1.4729063837948224,1.8856701787072596,1.5034010906158342,0,305202.5234375,234757.015625,198592.3828125,241291.75,199381.921875,404948.60546875
2018-06-01,-0.3970046842699052,1.2946406388856044,1.2946406388856044,-0.4777322198393788,-0.4329126108379523,0.6421499058002738,1.239438746637109,0.915394646864942,0,404948.60546875,305202.5234375,234757.015625,198592.3828125,241291.75,411580.4453125
2018-07-01,-0.3519146267841981,1.2325064512896593,1.2325064512896593,-0.6652982256152423,-0.9246677124694128,-0.6732145176910951,-0.5053861199522969,-1.0166265254594178,0,411580.4453125,404948.60546875,305202.5234375,234757.015625,198592.3828125,205659.24609375
2018-08-01,-0.3970046842699052,1.0454135086396472,1.0454135086396472,-0.7278202275405301,-0.9246677124694128,-1.2270521696874608,-1.0869944088154322,-1.1846283665311013,0,205659.24609375,411580.4453125,404948.60546875,305202.5234375,234757.015625,248371.12109375
2018-09-01,-0.3368900572304037,1.1014570116737183,1.1014570116737183,-0.6652982256152423,-0.7607493452589259,-1.0885927566883693,-0.7638786927803569,-1.2686292870669431,0,248371.12109375,205659.24609375,411580.4453125,404948.60546875,305202.5234375,275648.56640625
2018-10-01,-0.3970046842699052,0.3941244884364231,0.3941244884364231,-0.6652982256152423,-0.9246677124694128,-1.0885927566883693,-0.6346324063663269,-1.1846283665311013,0,275648.56640625,248371.12109375,205659.24609375,411580.4453125,404948.60546875,213894.90234375
2018-11-01,-0.3970046842699052,-0.3283196828951937,-0.3283196828951937,-0.6652982256152423,-0.7607493452589259,-0.5347551046920036,-0.2468935471242367,-0.7646237638518927,0,213894.90234375,275648.56640625,248371.12109375,205659.24609375,411580.4453125,126393.734375
2018-12-01,-0.3970046842699052,-1.05999960260527,-1.05999960260527,-0.6652982256152423,-0.5968309780484391,0.5036904928011823,0.7224536009809888,-0.0926163995651588,0,126393.734375,213894.90234375,275648.56640625,248371.12109375,205659.24609375,193901.4609375
2019-01-01,-0.3970046842699052,-1.53485821358544,-1.53485821358544,-0.6652982256152423,-0.7607493452589259,1.057528144797548,0.4639610281529286,0.0753854415065246,0,193901.4609375,126393.734375,213894.90234375,275648.56640625,248371.12109375,250486.375
2019-02-01,0.7797673417502957,-1.2933786795705826,-1.2933786795705826,-0.7278202275405301,-0.7607493452589259,0.1575419603034536,-0.4407629767452818,-0.6806228433160509,0,250486.375,193901.4609375,126393.734375,213894.90234375,275648.56640625,162601.19140625
2019-03-01,-0.3970046842699052,-1.5686254597332612,-1.5686254597332612,-0.6652982256152423,-0.5968309780484391,-0.2578362786938207,-0.5053861199522969,-0.7646237638518927,0,162601.19140625,250486.375,193901.4609375,126393.734375,213894.90234375,146221.0078125
2019-04-01,-0.3970046842699052,-0.2669986093591464,-0.2669986093591464,-0.6027762236899545,-0.2689942436274655,-0.2578362786938207,-0.0530241175031916,-0.5966219227802092,0,146221.0078125,162601.19140625,250486.375,193901.4609375,126393.734375,152612.76171875
2019-05-01,0.527276098889795,0.458928144832787,0.458928144832787,-0.5402542217646666,-0.2689942436274655,0.6421499058002738,0.7870767441880038,0.4113891236498916,0,152612.76171875,146221.0078125,162601.19140625,250486.375,193901.4609375,202485.802734375
2019-06-01,-0.3970046842699052,1.2789920286762553,1.2789920286762553,-0.5402542217646666,-0.4329126108379523,1.1959875577966397,1.239438746637109,1.0833964879366256,1,202485.802734375,152612.76171875,146221.0078125,162601.19140625,250486.375,205790.22265625
2019-07-01,-0.3970046842699052,1.4113148355935456,1.4113148355935456,-0.6652982256152423,-0.5968309780484391,-0.4655253981924578,-0.3115166903312517,-0.6806228433160509,0,205790.22265625,202485.802734375,152612.76171875,146221.0078125,162601.19140625,102829.623046875
2019-08-01,-0.0597938337622201,1.1674726682725702,1.1674726682725702,-0.7278202275405301,-0.9246677124694128,-0.7424442241906407,-0.6992555495733419,-0.9326256049235762,0,102829.623046875,205790.22265625,202485.802734375,152612.76171875,146221.0078125,124185.560546875
2019-09-01,-0.3970046842699052,1.1882761147861756,1.1882761147861756,-0.7278202275405301,-0.5968309780484391,-0.6732145176910951,-0.5053861199522969,-1.1006274459952596,0,124185.560546875,102829.623046875,205790.22265625,202485.802734375,152612.76171875,149187.783203125
2019-10-01,1.025097799556866,0.427492848441653,0.427492848441653,-0.7278202275405301,-0.7607493452589259,-0.7424442241906407,-0.3761398335382668,-1.2686292870669431,0,149187.783203125,124185.560546875,102829.623046875,205790.22265625,202485.802734375,122538.451171875
2019-11-01,-0.3970046842699052,-0.1752394547884433,-0.1752394547884433,-0.6027762236899545,-0.1050758764169786,-0.1886065721942749,-0.1176472607102066,-0.344619161172684,0,122538.451171875,149187.783203125,124185.560546875,102829.623046875,205790.22265625,76289.3671875
2019-12-01,-0.3970046842699052,-1.0534946901260898,-1.0534946901260898,-0.6027762236899545,0.0588424907935081,2.095973742290734,1.562554462672184,1.0833964879366256,0,76289.3671875,122538.451171875,149187.783203125,124185.560546875,102829.623046875,134493.73046875
2020-01-01,-0.3970046842699052,-1.9572019297160008,-1.9572019297160008,-0.6652982256152423,-0.2689942436274655,1.6805955032934596,0.5932073145669586,0.6633918852574168,0,134493.73046875,76289.3671875,122538.451171875,149187.783203125,124185.560546875,165891.1875
2020-02-01,-0.3970046842699052,-1.801160739089246,-1.801160739089246,-0.6652982256152423,-0.2689942436274655,-0.1886065721942749,-0.2468935471242367,-0.7646237638518927,0,165891.1875,134493.73046875,76289.3671875,122538.451171875,149187.783203125,106187.095703125
2020-03-01,1.8799124281637127,-0.978074525626913,-0.978074525626913,-0.7278202275405301,-0.9246677124694128,-1.0885927566883693,-1.4747332680575225,-1.4366311281386266,0,106187.095703125,165891.1875,134493.73046875,76289.3671875,122538.451171875,104246.00390625
2020-04-01,0.3515752838793183,-0.4563007675681255,-0.4563007675681255,-0.8528642313911058,-1.58034118131136,-2.265497767180647,-2.573326702576778,-2.1086384924253605,0,104246.00390625,106187.095703125,165891.1875,134493.73046875,76289.3671875,89928.880859375
